vin,sellingprice
1fmpu17535lb03523,4171.297297291549
2a8hr54p78r793076,8792.48371381092
jn1cv6ekxdm921834,24043.128867929045
jnkbv61fx7m804954,8563.92902487778
1g1pf5sc5c7126019,10388.830750992427
1fm5k7f81egb91458,27048.845315738363
jm1de1kzxe0174704,12032.989578528806
1vwbp7a35dc035429,11390.608827378677
kmhcn4ac9bu608508,3855.528450144653
5npeb4ac0ch394221,12589.03294584761
1ftre14292hb33614,1671.830117035439
5n1bv28u36n109475,3166.617532484075
1g1ak18f677163534,3694.7964830281417
5xyktca65dg375872,15872.633010636906
wmwzf3c52bt188355,12691.983155713666
19xfb2f50de001780,13133.582067184621
5uxfa13564lu45351,6805.689644716442
jhmfa362x7s007925,5652.188019542401
2g1wg5ek5b1178452,4238.419366134876
1g11e5sl3ef114842,15067.073006263794
5fnrl38755b111301,3467.2442393487545
1c3cccbb8fn629476,16641.9558421651
1g8jd54r85y506547,1443.2625277068619
5n1bv28u68n110252,6871.84700156077
2lmdu68c68bj07006,11866.691819743452
1g1zg57b78f204528,4375.764206969145
jn1cv6ap2cm626873,21524.809234392935
1fahp3n29cl261629,11419.519132604864
5j8tb2h50ca002818,25456.726920825517
jn1cv6ap3dm303384,21220.617276619956
5fnrl5h61cb027704,19304.904922433627
5n1an08w17c507587,4320.642020936801
2gcek19r8w1202590,1559.721223616043
1fa6p0h76e5403326,20923.592347863836
2fmdk4ak1dbc05202,22231.634743637886
kmhdh4ae5cu352365,8687.750601958018
3n1ab7ap2el689636,13645.65207103135
2g1wg5e33d1252284,10237.521419667535
1fmcu9d72cka96845,7159.557535989115
3fadp4ej4cm156278,9132.329470911685
4s4brblc8e3294975,24776.966093650168
3fa6p0ru4er261382,18967.452242892236
1n4al2ap6bc181115,8480.940918384356
5tdyk3eh0ds090427,27184.40453761407
1fahp2e87dg156595,11933.256585938007
5tdkk3dc9es499071,22344.178381558497
5gakvckd8ej129196,36819.257908007115
2b3ka53h47h603643,7455.511990958334
ja32u8fw9bu040224,6974.042855619116
2hgfg12818h560293,8265.680827255324
1fm5k8d89dgb60305,27253.87038536236
1j4fa39s95p310170,12307.321761142452
kl5jj66z15k078220,834.8475335501134
kmhdh4aexdu757428,12036.654887650995
1zvbp8em6e5238294,16068.325867566866
kmhcn4ac9au481984,4257.616629123248
1yvhz8dhxc5m22141,9132.305329347204
3gtp2ve39bg269878,22954.077089966027
1g1pa5sh4b7266555,9006.140180300536
jn1by1ar9cm395431,26718.516724793164
jthbj46g082203017,14913.130415462805
1gyee637250227534,5636.347707144869
jn8as5mv4cw352277,15121.50982456146
1n4al2ap9cc248260,12181.135856184232
4t1bf1fk5eu785617,15163.338898128324
1gnes13h772287446,6066.952289007812
1zvbp8emxd5272351,12855.999622770925
wa1cfafpxba097222,28230.90303814347
1n4aa5ap8dc800646,14466.126319409894
5j6rm4h51cl022668,19383.96589199441
2ckdl63f666056562,1590.2159588123159
5uxfa13536ly23855,7305.343777942631
1fmcu0gx1eub01550,19921.429414537655
yv4902nc5f1200409,30882.63044067807
1a8hx582x7f556463,5924.1566649847155
3fa6p0d91er332234,15780.114828268122
4usfe43517ly74225,15798.555567673591
knadm4a30e6374907,12007.032324439064
1ftnf1cf0ekd16696,18360.09131743342
1c4rjfct2cc162194,27060.961919419395
1c4njcba0ed776946,14604.947861299828
wddgf8bb2ca667280,20949.33021767659
1ftne2ew4eda81018,20040.834301942283
2t2bk1ba6bc112661,25300.43158381698
1fadp3k20dl157244,10382.532851716142
jn8as5mt5dw004004,13116.570078973271
1fm5k7b80dgc10098,19449.26833300818
kmhdh4ae8du804441,8594.787960709044
1fmeu73e77ub11248,5154.852021373346
4m2cu81168kj53645,6948.540069960001
jn1dv6ap4cm811723,21140.195155232504
wdddj72x59a141810,14487.101301224433
2g1ww12e959140898,2377.4513373844675
1lnhl9dk3dg605357,20543.5563768484
1gnec13t83r167884,3918.9784665992083
1hgem22525l050484,3510.7434392432842
3vwcd31c64m413343,3207.4509662607907
1n4al11d86n341005,4074.480889314731
5n1an08wx5c623772,5303.693017279467
wbafu7c55bc877029,28964.2416159353
19uua65555a010404,3913.544165196299
1hgcp26819a160947,9017.052693954589
2t1bu4ee7dc060720,11220.275649103305
1fmzu62k14uc15989,2053.3890465056465
5npeu46f06h081235,1419.241058309739
wbana73584b060134,3121.215487251786
2d4rn5d17ar215913,7321.066070278209
3fadp4ej1dm147328,9055.507271208939
5fnrl5h41cb128689,17537.836519517627
5n1at2mt4ec798628,23267.690629486155
1g1zu648x5f224548,1418.0542734234896
jthbk262292092784,14648.159181448333
2c4rdgcg5er391723,17897.087616973786
2c4rdgcg6er477252,17203.3246857209
2lmdu68c58bj23293,11708.78880935955
4jgcb65e48a076711,7045.835814777472
3gnal2ek0ds549673,12502.623765240582
2lmdj6jkxdbl25549,29185.599544196404
1fahp2e88dg172773,13379.15798073791
1n4al11dx3c145011,3035.463860631078
waulfafh4cn006208,24490.194695501144
jn1az4eh6dm384058,25659.377403054663
1n4bl3ap9dc212869,14779.977639567172
1nxbr12e7yz407536,1198.7421286238023
jhlrm3h71cc009858,15942.381992905875
3n1ab6ap7cl717163,10955.401898656033
jn1cv6ar0cm680075,19088.80868657257
5uxfa13585ly08766,7435.831211874348
1n6ad0ev8en715614,23545.569870933323
5fnrl5h4xcb068251,23373.16959210291
3c4pdcab7ct280138,9176.021731607183
1g2jb12f647162030,1255.119226401881
4t4bf1fk4cr205891,13958.804114688539
1zvbp8am9e5302530,17799.981727363433
wddjk7da2df019118,66856.90019432972
jthbj46g082263492,11092.62594331749
2hgfg1b61ah524981,8969.356992120978
jf2sjaecxeh558382,21766.059097486952
wvgbc67l44d029966,4390.789011603834
jtdbl40ex99032014,8544.721240452063
1c3cdzab7en109026,11517.157264415688
2c3ccakt1eh315978,24555.85441831838
5yfburhe2ep018224,12769.806210074228
1fmpu155x5la36695,3182.4330966882135
jf2sh63699h725827,8806.458624528645
1ftnf1cf6ekd17223,20034.163009085714
1fadp3n25dl331675,11304.153680132082
1zvbp8em1e5205865,13698.764933170547
1fadp3k28dl201359,12288.275991025363
1c4njdab8ed820000,25583.654191797454
2c4rdgcg3er252786,16380.066683138437
2g61t5s37d9197392,23859.780675703743
jn1cv6ek8dm921007,24329.21640957657
jtezu5jr1a5007755,22374.740024839222
1fmcu0dg7ckb57571,10524.414662456053
wauafaflxdn024242,21996.378177729042
jnkcv51e56m512763,9630.299267168024
3fa6p0h74er171774,14268.001671129123
2b8gp34312r680561,-7.823377165215788
1j4hr48n96c315588,2114.7397829221645
5tdxk3dc6cs247779,21525.862632201897
wbavt135x6kw22948,5410.636075424016
2gcek19vx21280117,4169.947478717295
1n4aa5ap5cc818861,18711.824232639763
5npdh4ae2eh456300,11584.103832282846
2g4we587681129995,5029.794346931398
jt8bf22g8v0027434,1959.8964523238537
1fdne1bw4bda64726,16712.32694507797
jn1cv6arxdm754328,22303.889957366373
19uua66234a018164,4226.82703940618
1fafp56u46a215483,1996.084160334418
1n4az0cp9dc411104,10260.848824429275
2fmdk3j95cba92683,19046.84707319703
jn1cv6ar9bm412740,16187.644356342633
2c3cdxbg0eh264136,17784.0875142583
wba3a5c58cf452842,26411.153261893644
3d7ks29a37g803522,17036.774062774766
1fadp3k27el283540,12615.456890505751
wddjk7da7df007014,74659.1205951912
kmhdh6aexdu007281,12448.66106893908
3fahp0ga9br229993,9088.770179406485
1ghdx03e4xd346599,189.07088178954473
ja32w8fv6au008346,21222.97876858862
wddgf8bb8br147973,18056.223853026924
1fadp3f21dl258707,9248.365144646645
1g4hd57248u114644,6338.186760397639
jn8as5mv1ew200668,18632.45765128854
1n4al2ap5cc157356,12782.46253919074
wba3b5c55df591759,24622.89273525078
3vwef71k17m156467,3272.8923246799077
wmwzc5c5xcwl57560,19208.05874451105
2hgfa1f5xbh549818,10658.975948949026
2c3la73w26h481459,4977.139365922567
1zvbp8am2e5241389,14347.772526418417
jn1bv7ap1em682937,29431.40675303706
5xyktda2xdg322880,15782.944954339295
3vwpp7aj8cm675510,15221.17178315938
4jgda5hb7ea340180,40563.79012171467
2d4rn5dgxbr706272,11773.339236281607
1gtw7fca4e1904304,20169.08516660048
1fm5k7b83dgb55467,19508.634279882313
wbafv3c50ed685988,53613.38524405642
1c4rjfag7cc219303,27028.72510388044
1ftrx14w87kc46462,4560.302914107831
5lmjj2h51bej07909,27730.679438103085
jn1az0cp1ct025515,11652.857807720726
1g1za5e00cf220260,10965.064693607646
1fmcu0jx1euc54258,18674.36143984061
1g6kd54y11u285427,788.3928063475087
4s3bmbg61b3255194,13556.373612731186
3gnda23dx8s525233,2654.698485381081
1ftfw1ef6efb63249,27213.936600377296
1c6rd6kt4cs307211,20717.465044521276
waurvafd4cn008602,43906.04011993024
3gcpcse0xcg227576,24632.187251799332
2hgfb2f58ch589979,11553.806079554524
jn1da31a42t323737,2101.8211057082735
3fahp0ha7cr312984,10682.070395250721
1gnkrfed1ej354051,22174.313807281294
1fmcu59h28kd40897,7470.283289245458
2c4rc1bg4dr806210,20019.120849083145
2t3yf4dv7cw142201,19133.3254908827
1j4pn2gk0aw163727,10852.920273316158
jthbf5c24c5160616,21348.802014499353
1ftew1cm4ekd46959,24426.157001836524
19uua8f25ca028575,19490.888729532453
3n1ab7ap1dl668629,10303.754608495416
kmhtc6ae8du128420,16435.985992926322
3fahp0ha5cr306858,8574.506311973619
5y2sm63805z431412,4999.250160342812
yv1rh527562503294,4435.171302506016
yv4cm982681451836,10732.736129204102
2g1wf5ek7b1165060,7194.241721056276
4t1be46k17u117529,5541.462955229885
kndjt2a63c7356531,7961.820048699128
3vw2k7aj4dm236721,10097.656383718875
1gchk43k19f126508,25921.52608497227
jm1de1ly4d0158728,8363.465841594727
2cndl63fx66068975,4682.340613192937
kmhwf25s74a093979,3518.113707951419
4t1bf1fk4fu013773,17294.90788829795
1gtv2uec0ez198043,28689.940819473188
4t1bf3ek7bu744804,12043.668404492862
2c4rc1bg7er402724,21040.6186484632
1fadp3f22dl188747,11525.82263930735
1hgcg2255xa004080,958.952805418463
2c3ka53g56h525804,7573.314481233838
1ftrx12w68fc03834,10091.573620449128
3gnec16z36g126518,3827.143481275074
5fnyf3h58cb017668,25034.490835157783
5n1an0nu2dn810056,18559.915361309693
2hgfg3b07ch528253,10099.949969240733
1g4gc5e30df156768,14424.943978100346
nm0ls7bn1bt043253,7682.2246179799795
knagm4a70d5303632,11990.995898956107
3fahp0hg3cr356775,10574.424912947452
jtmzk33vx65000691,7135.036204020578
jn1cv6ap8cm622407,19549.853138985498
1j4ga39139l730127,19833.981588052582
1fahp2e81eg156786,20865.84249884232
1g1pc5sb8e7117690,12437.718369988512
1gcec14w51z271778,2556.766992953082
1fmfu17587la54429,10959.01324765664
kndmb233x66042999,4422.624204903279
2b3la53h96h335045,9347.692257146104
1ftew1cm0cfb27518,12396.82349833802
1fm5k8d86dgc91448,21115.102886636887
3a8fy48939t546720,3200.532146213154
wuac6afr1ea901342,66924.00340944022
1fafp53u77a179293,2656.235389786538
kmhdh4ae1du801297,10822.46108836007
4t1bg22k1xu570280,1321.9550322646555
2gnalpek8d6273934,17017.81708297067
3gnek12t86g222519,2785.281258376286
knafw6a39c5639891,9672.413080928562
2b3ka43r18h212986,6429.041104907947
1ftfw1ev7afc18101,10375.390274552381
5xyktca64eg438817,14581.336550583019
5tdyk3dc7cs202676,13207.20580762738
2d4rn4dg5br719263,12018.05329789823
1lnhl9ek7dg606946,24084.3492779284
4jgda5hb4ca073870,35286.19153771449
5fnrl38646b007715,8206.072724607728
1gkfk66897j188871,11163.961485811404
5nmsgdab9ah373129,11089.24027979318
1ftpw14586fb08302,13291.477368855236
4t3zf13c6yu252862,-317.8460147460737
jthbk262485058729,11851.128639358509
jtebu11f370004670,12503.765329224481
1fahp34n26w197996,1994.3522154444017
1fmfu20586la51819,4983.929721483699
1hgce6676ta026947,413.7944645650805
2a4gm48496r741869,8489.17948443038
2gtek13m471565659,10454.182451118999
2c4rdgcg1er173309,16745.45564607522
1d7rv1ct0as205317,14512.340983352111
3n1cn7ap6el836072,9065.46114112818
4a4mm21s25e074007,2497.0732344662683
1g4hf57918u199367,6192.125032501172
3vw2k7ajxcm366940,8311.218509721379
2c4rc1cg8dr805432,16050.797520791264
5gzcz63465s862556,2393.4777473577305
wvwad63b35p033551,5669.811051397815
1gcfg15x441207945,3853.3182255966876
2c4rdgcg7dr628176,8389.460478384506
jn8as5mv3cw718228,14548.26269225281
jt6ht00w7x0070353,6219.579397284422
jn8as5mv8bw300309,15829.841692397977
wausf78k19n037836,12661.930411086434
1g4cw52k3w4640630,336.71504419567464
3n1ab6ap3cl735174,10475.071035109693
1n4al2ap2cc131989,8519.978602096238
19xfb2f5xce098517,11867.428619103377
1j4ba6h12bl574519,25332.127280763045
1ftnf1cf3ekd84703,17620.050949172244
2b3ka43r78h229713,5154.088181873203
1ftfw1et8dfc92419,29900.464028634837
3vwdf71k76m616192,3830.842062232321
1g1pe5sb3e7136061,11977.085100892316
2t1burhe3ec041463,12869.294551545861
2g11x5sl7e9244383,19722.630132727652
1g1za5e06cf383236,10189.819439382038
1fmcu0j90eua84217,19837.14876544141
4t1be46k07u008043,6252.104703963205
2gcec19vx21173517,3842.9185078793926
1vwbp7a39dc058745,11689.152964962836
1vwbp7a35cc074343,10951.688423780404
3ln6l2g92er827616,28401.7470894321
1ftne2ew2eda53296,20616.97574618127
5xyzgdagxbg013714,11275.65786053556
3fa6p0d92er272903,17374.28509970777
3fa6p0hd8er315199,17392.212243425798
jtebu5jr6c5109251,26469.836088911296
1ftfw1et8bfd07370,14845.626353468855
2a4rr5d18ar142658,8661.85022358686
1g1zc5eu1cf315729,6787.520972252774
1fm5k8gt5fgb33248,35198.74080277169
1gchk23u34f108543,12731.498423655883
1hgcg56631a142941,1803.7485278224285
4t1bf1fk7eu401479,15579.425949310655
2g1wt58k979172346,4135.953496716402
2t2bk1ba6cc154023,27635.97888094768
jtdbt923571173304,3246.1452574002797
wddgf4hb8cr201466,19877.751442530192
jf1gh6b67bh812112,15101.535804485608
knafk4a68e5063160,8956.186241937186
5xyztdlb9eg193737,12121.636345155177
1zvbp8emxc5267343,18524.67409004443
1fafp38342w320823,681.7058730129029
4s3bmbc68e3025534,17974.61608871478
5npeb4ac1dh776355,14305.940828214027
1ft7x2a66eea03195,27603.78784152427
jn1cv6ar5dm762322,22989.487015352042
jtdzn3eu3c3096702,16029.901521112824
5npdh4ae7fh575347,9869.095946117606
1g6dc1e30c0113004,20772.33527912678
19uua9f50ba001637,17637.48454266469
4s4brbnc4e3210065,22066.556835308496
jf2sjadc3fh405152,26130.29125207793
1ftfw1etxdfa39022,21883.360605072732
jthkd5bh8c2094066,19427.250659831374
5lmfu27r73lj08464,4411.207014283957
1gkfk63848j142967,19756.931559035944
5n1bv28u27n123871,2814.753445337772
5yfburhexep092538,13375.734059722783
kmhdu4ad1au828370,5148.661529241106
1vwbp7a38cc087815,10155.205829028142
knafu6a29c5635708,10765.95212668681
5n1ar2mm5ec628592,26078.944085258176
3fa6p0h91dr148727,15599.531602529678
1n4al3ap7dc157978,14357.525911721215
jn8az1mw1aw138678,12814.6346979978
1c3ccbab2en237085,12043.829594528564
jtdkb20u753028062,5941.953515077243
1g1je6sb7e4190072,10912.46923124744
5npeb4ac7dh760046,11903.475590090833
1n4al3ap4dn523478,13831.641548535357
2g4wb55k011259245,907.1673439724291
1d8hn44h88b170295,6316.373801472027
1vwbp7a36cc084606,11500.978157701473
2d4gv58285h534680,3259.84479705191
1n4al3ap5dc909791,12633.59651730124
5nmsh13e47h030448,8049.956012026284
3gnec12j78g246082,11309.34428334182
1fmcu0d72ckc51440,15605.109205103723
1n4al2ap4cn496775,12227.83629088469
jn1dv6ar3bm653780,18906.69415087402
jn1az0cp3ct022986,10315.932869712522
2g1wa5ek1a1169196,4966.18380027256
4t1bf1fk2eu419582,15707.969842513103
5tdkk4cc1as334522,14765.073925387345
3gcrkse34ag115312,11416.799015922097
1c4bjweg1dl573346,28838.4129887909
5fnrl5h6xdb037293,24418.127604400983
kndmg4c76c6454624,13552.700827018632
jf2sjadc3fh411047,23653.833549440293
1fadp3k23el327114,13441.156063081811
kmhgc4df1cu175703,18004.56283022527
4a4ar5au9de023867,14969.32556598257
nm0ls7bn1ct108619,9168.310504869933
2hnyd18285h537022,6402.009440653709
2b3cj5dtxah157318,24864.39388888585
1ftpw14v97kb11685,16502.961592583197
1fmnu42f92ea41876,4606.305136019637
5npdh4ae1dh334543,11142.297675360742
2lmdj6jk9bbj29616,20908.2899997067
5fnrl5h40cb038952,16267.603774151648
wdbjf65j7yb123249,1557.1553188362777
km8sc73d64u833643,3281.8462299620987
1gtec19x39z101626,19290.811472048325
5fnrl38285b127187,4241.233119810233
1g11c5sa1df311110,12394.28063515691
1c3cdzab2dn536600,10002.829714399091
kndjc736875670719,4082.5571022394106
1fmcu04172kb96705,1239.6481105664025
1g11a5sa4df207099,10968.11978583948
3ln6l2j95er804078,27130.425239455042
1fahp56s32g271641,506.60174781088244
1ftnf1cf6ekd18548,18792.03138069051
1fmcu0gx3dud85021,18541.821772637777
5y2sp67099z427439,4185.020401896125
1hgcp2f38ca193729,12967.682272591781
1fadp3f28dl188817,12788.512833209517
2c4rdgcg8er391523,15829.618272490776
1j8hg48k66c273567,6247.494479722021
2c4rdgbg8dr723282,12642.83914320012
2c4rdgcg3dr719171,11105.890680725863
2g1wg5ek6b1216559,6543.39709182152
1n4al2ap7cn420077,11885.96707797971
1ftfx1et3cfa30089,16640.733676127158
1g6dg577790102313,12961.470533786305
jm3tb28a980123069,8782.284521081052
jf1gv7e60eg015043,24705.556946954697
3fa6p0hr5dr225177,15819.54483492544
1g6ks54y13u162851,1046.424579318973
5lmeu68h74zj03191,5124.231441975875
2gnalaekxe6286344,18045.246833494402
2b3ca3cv4ah302196,5384.793355247226
jn8az08w97w621414,8311.729790215993
jn1cv6ap0cm930428,17388.81559858873
1b3es56cx5d211271,1822.4066282346248
jn8af5mv4dt219669,14437.290487318434
3fa6p0h7xdr115725,13985.417061456339
3fadp4ej6dm226011,9476.357395025098
3fa6p0hr5dr229603,12124.036805272835
1n6ad0ev4ac409824,15612.451860615134
5fnrl5h4xcb049778,22194.167840027654
3g5da03e84s511936,1509.4863317882246
jn1by1ap3cm335224,23173.06136444998
1zvbp8em6e5328416,12731.840638880936
1lnhl9dk6dg618426,26610.955082691526
1ft8w3bt6eeb79973,21129.984518834233
wbafr1c57bc749440,19308.36064590387
1g1pe5sb2e7246499,13461.37200156852
3c4pddbg6et143579,16233.948245878682
5fnyf4h90db034152,28179.122866884172
knafx4a64e5209796,12661.327065585889
1hgcp2f62ca073936,13365.888056573833
3gnbabdb0as605814,2998.5624449164334
5xykt3a65fg556988,20701.850743915624
jn1cv6el5bm262955,21590.24858372451
1n4bl3ap6ec295873,15312.597552691026
jh4dc54802c014454,2159.7748593048946
1g4hp52k34u255407,4659.884612760838
1c4pjmak7cw106014,15773.785883492943
3vwcm31y14m313520,1679.9070703225698
2c4rc1cg5dr781557,21162.9320570243
3fadp4bj6em174840,9077.313118523769
jthbk1eg1c2481897,23164.819014216253
1ftfw1et6bfb54004,26701.0515124593
salsh23446a952054,11767.574916078054
5n1aa0nf1cn601337,22234.7279011582
wmwzn3c51et569928,17013.392206978668
2t3bf4dv1cw197300,13825.271489774606
5npeb4ac8eh828498,11831.676135478805
2t2bk1ba6dc169915,32070.178137871862
3vwbp7ajxcm123761,9436.086720914893
5uxzw0c54c0b89822,31565.588180395363
wmwss1c57fwn94945,20710.156233573605
1n4aa5ap5ac802947,11145.187894663764
jn1cv6ek4dm921747,24672.893366077944
1b3cb4ha2ad612529,3384.0823984903964
2g1wb55k289107475,3615.629447119736
1hgcm66523a056268,3497.3948538739223
1gnec13t15r145308,5874.008071185534
4t4bf1fk4cr257022,14896.229480722306
wbapm5c56be578467,19917.947571469907
1fmfk16558la12664,9460.292873158785
4t1bf1fkxeu397685,15790.272061799376
1d7rv1gt3bs607408,20946.3430054098
1c4bjweg8el280626,30933.851488819088
1ftfw1et7dke68304,22850.542565401847
3gnda63x08s626606,3819.350661986655
1n6ad0er8dn718482,15323.154915319852
2hgfg3b53ch530853,10980.412760379751
4a4mm21sx7e056289,4003.630740974004
5nmsg13d59h307900,4193.35367030126
1g1pg5sb6e7124433,12319.18541751094
1g1yy25w595107073,33155.25562954567
5fnyf3h91cb008250,25650.21982785827
1fmcu9j90eua86943,19989.03903262998
1gnskje79er228331,35784.745214316295
5npdh4ae2dh285627,10033.3469479169
3fa6p0h90dr126864,12651.25576214917
5n1al0mn2dc315822,30940.46100876815
1gkds13s272216708,7065.9946195912025
5npdh4ae4dh170544,11158.793829483056
1n4aa5ap5cc801798,17043.814661958866
1c4pjmck1cw129043,17235.590614229437
kndjp3a51f7117064,14564.049642663556
2d4rn4dg9br771799,9197.265893373333
5galvced4aj100563,21359.100692408738
1fadp3f29dl354617,10744.497880789122
2c8gf68484r549267,7546.89300228899
wmwrf335x6tg15841,3918.1891457263446
1g1ra6e44cu127889,15210.35109211492
wbabw33465pl37887,8269.992450274225
5gtdn13e578244781,10091.569771118508
wddej9eb0da030817,56577.69342667757
5xyzg3ab1bg065392,14868.902822119144
1gnskbkc9fr180452,48004.99405496869
1g11e5sa1df244616,11968.714518917373
jn8as5mv5cw351218,13749.342322337896
1gks1eef5cr197834,26179.500713174122
1fa6p0hd5e5365979,15301.190436021107
5uxfg8c56clz97227,42772.52149148889
1g4hp52l3sh443682,452.5351857357946
jn8as5mv6cw392182,15017.05446777859
4jgab54e2wa030746,1718.430923722768
2c4rc1bg3er246990,17473.542712138744
wbawb73517p036069,11347.917932080272
2g2wp522x51262156,2020.4027058992706
3n1ab7ap0dl659940,11451.899875475443
1j4gw58s74c206463,7310.58976101502
kndjt2a53c7449976,6024.503221119154
19xfb2f59ce337457,12319.04784816172
1g1jc5sh1d4132381,7928.517351438263
2g1wf52e759292993,1666.279798663969
jhmgd38458s038012,7733.581939045643
wddhf8jb3da661544,30059.54905658084
jm1bk143051254290,2958.42434417012
1fmcu9d72akc22425,8156.755044916156
nm0ls7bn4ct075504,10262.516772775176
wbsnb935x6cx06534,19718.18277493577
1g2zj57k794267719,6201.994488271941
3c4pdcbg5dt570826,14294.993020099017
2g1fb1ev6a9200105,13893.386304719901
2t1bu4ee8cc879038,12333.986463147192
2v4rw3d14ar190442,8751.436090977091
kmhcm36c57u042389,4394.802432372935
kmhdh4ae2cu288446,10644.701196430742
wddgf4hb0dr270217,21997.60368552045
5uxzv8c53cl424823,40006.46099266832
2gcek19bx51352329,6414.715588686031
2fmdk3ak2bba59495,20199.48881236802
jf1gv7e60dg002758,24659.44626040221
wauggafc7cn160950,31621.52380326241
1c4njcab1ed608050,19691.10885474787
jn1cv6ek7dm920933,24315.12707770616
3gnda13d77s628229,6603.189322192348
yv426mdb3f2564262,28762.26413574787
3fahp0ja1cr338670,12497.19947695998
1gcwggff5f1109700,22293.29264630315
3n1cn7ap6el839294,9374.246301300303
salgs2ef2ea127361,78729.947344418
jm3tb2cv4e0433877,24894.253396064058
jthbk262x75035311,9544.071283461912
1fadp3f25dl152681,9363.850562382944
jn1bv7ap6em682271,32973.24652025645
jn1aj0hr0bm854201,21091.672180353056
1gtdt136168188973,6886.046961811418
knafu6a2xc5596644,11554.94815013471
1ftfw1ef7cfb92918,25855.246795862746
5nmsg73d57h024557,6415.555447536228
1c3cdzcb4dn626523,9710.18795625219
3n1ab7ap4dl639223,13073.096431023963
1fmhk8f85cga94036,28657.621276262995
2c4rdgcg8dr626436,12121.872704189309
2fmdk3jc3dba02914,22709.931637623926
3fahp0ha3cr275061,9143.631334579375
5xxgm4a75eg263497,14746.142305626925
3c6ur5flxeg290859,44100.603098048414
1fmyu93136kc72308,6293.446229901366
salvp2bg7ch671123,38992.56993859938
kmhcm3ac4au167527,7260.17216552647
1hgcp26809a038807,10652.757809119697
2g1wf5e32d1232207,9942.768285699683
1n4al2ap0cn568541,14997.61196207514
1d7re2bk6bs708348,7378.228453159145
2c4rdgbg4er110691,18557.787864947764
2t1bu4ee4cc756871,9636.88466203383
salsf2d44ca726080,30748.724165752043
1fm5k7f88fga20594,32145.5600016046
ja32u1fu5bu039688,8050.858436362513
1gyfk66868r168814,19987.220181984547
5npeb4ac6dh809821,13316.279730126771
3fa6p0h95dr132756,15141.176626981945
1g6ds5ev3a0140934,13576.84657743161
jthbk1eg4b2424303,15941.119745859909
3gcrkse35ag232574,17951.11839649603
3fahp0jg3cr164282,9226.67310617233
1ftpx14564na77485,6999.321730778445
1hgcm56396a067927,4744.760898191369
1ftex1e69afd44171,23468.671150022936
5j6rm4h74cl021578,18449.39111227717
wbacg7324wkc30197,1708.0312134138112
1fadp3f22dl233041,12470.871337483479
wmwre33516tj33551,6661.848209438615
5lmru27l5wlj11151,925.3213618799091
1n4aa5ap9bc867172,19875.33411411065
5n1ar1nnxbc625734,21061.60661084158
jhmcn36485c016221,4360.759915831932
2d4cn1ae9ar294247,7523.877393485865
1gyfk26249r112036,26010.88388117902
3c6ur5fl1eg239993,36180.21113099503
knadm4a37d6105995,8470.990660491021
1fm5k8d80egc50377,23574.641241860816
1gkdt13s562288613,4826.40109357549
4t1bf1fk7du226004,12055.853478596211
5tfey5f11ex154260,30127.763057986227
2mefm74w1yx698331,1827.66045858912
1fmzu63e95za45376,2683.2451730097837
3vwrl7aj8am028901,5616.039510023745
1n4al3ap8dc918842,14445.949097580758
4m2zu54e6wuj30343,288.42432171050496
1n4al3ap9dn500326,11690.840105969315
jn8az08w34w310511,3406.747903485999
1ftne2ew3eda80796,21110.13683589535
1g6ke54y5xu722626,300.0817024377866
jn1cv6ar6cm680758,20346.250539558016
1g1pe5sb1e7394773,13783.828417538989
1gnfc13098r103497,12513.05895913231
wddhf5kb2da720032,30469.676066184467
2gtek638881279363,16020.641452505579
2g1fb1e3xc9134210,14530.990664038984
2fabp7ev0bx159287,12467.457911661977
wdcgg8jb0dg108781,26359.03578263935
3fahp0ha3cr162968,7571.259350223939
km8jt3abxcu318181,13768.614230496154
1ftnf1cf7ekd17683,19460.637250427273
1g1je6sb8f4118556,11545.003616204333
jtebu4bf5bk104248,22871.340346829835
jhlrd78862c011913,2229.7004406867927
3gscl33p88s501323,5272.131663613303
3n1ab7apxdl665308,10530.770608377554
yv1ms382872272064,3977.9507899284945
knagm4ad1d5057809,16399.691111850007
1zvbp8em7d5233930,12892.25693171363
3vwrx7ajxam070586,6000.820166443043
1ftpw14v07ka56902,8757.55897278771
19xfb2f59ce313384,10062.2058766027
2gcek133781311162,12945.81105822816
1g1yy25w895111148,28971.418041414097
1n4al2ap4cn571183,12465.170446905215
2hgfb2f8xch589850,11303.236480769514
19xfb2f52ce326560,11143.983527095359
wddgf54x78r037707,10777.068912382872
2c4rdgcg5dr552716,12577.657373196442
2v8hw54x09r553647,5728.193079484985
4t1ca38p56u096833,5061.321704794569
1n4aa5ap1ac812343,11808.50832613862
5fnyf4h29cb005542,20478.659336444955
4t4bf1fk0cr257020,15272.363347154524
2g1wb5e35e1148394,14310.775444517123
knage123685241277,5267.934771376549
1gtec19t55z230622,10431.855180096392
3n1ab7ap2dl619505,12518.171488372554
1d7ha18d65j624891,7835.982491679163
1hgcp26428a053868,9752.483775937308
jn8az08w36w509349,8239.548997391827
1n4al2apxcc172483,11113.33980890795
wddhf5kb0ca572719,27946.885602510058
1ftfx1ef0eke57220,34874.628957501365
3fa6p0hd5er236444,16528.42204183603
1zvbp8am5d5275888,14895.617256712001
2cndl73f566027322,5275.648229518623
1d8gu58k57w730274,6663.4074020394
1fmcu9g99eua39689,18616.42231749748
1n4al3ap3ec192387,16521.787519239875
1gnev23d99s103895,7315.792275717052
