vin,sellingprice
3fa6p0hd7er214588,14475.325165446236
wdbuf87j16x197675,7615.852223893238
1g4gd5e31cf160548,14876.09314262474
5xyktca69fg571669,23186.95396603676
2fmdk49cx8ba30466,9144.202868978824
1c3cdzab4cn323923,10081.57330760412
salsk2d41ca755841,34471.402777232855
zam39nka2d0068288,26288.9826910149
1fafp53u45a145373,2457.0390903397256
2g2fs22k4y2152120,431.2354210388112
3gnal2ek0ds635825,13053.624919252608
1ftsx21p25ea64837,6777.291301614144
1gyfk63897r165988,11219.01509251119
1gnkreed0bj101342,16398.934943713084
3n1ab61e19l670249,5055.013481522374
jm1bl1vg5c1508314,10532.48053828127
2g1wa5ek7b1100014,12882.577779397794
jn1dv6ar1bm653826,17099.019718970147
2g61m5s34e9214910,21497.349615259624
1ftpw14v38fc09489,11786.068175731683
19uua9f51ca008520,25228.288043270946
1j8hg48k96c281727,3612.109501596755
1d7hu18d14j210892,7509.073120084664
jthbf5c26c5166515,19991.611488554765
jn1cv6apxdm710764,20878.959907905348
2t2bk1ba0cc142966,27160.75102071736
wbalm7c58ce384597,38378.69612302177
2c3cdyag5eh249901,19875.434898084233
3n1ab6ap1bl718064,8885.275315269919
1gnes16m156207007,4425.417475993974
3b7hc13z3xg175214,158.4064282862455
1g6kd54y84u180971,3554.5888346678184
4t1bf1fk9cu133113,14113.627306579207
5grgn23u77h106837,13805.175495640611
3fadp4ej5em114561,8538.95809148078
2hgfg12878h556085,5022.445558380225
4t1bf1fk9eu379985,12968.913741775032
jthcf5c21a5038135,15771.535100001964
1fmcu03z58ke45910,7220.507714684627
wdbuf56j46a815896,7044.946397329245
2t2bk1ba1ac007301,22730.13215111172
1fmcu0f75dub33191,20028.865377319293
jtebu5jr1a5025139,14951.367946896215
2g1wb5e39e1133820,14221.81782197634
3fa6p0k94dr188843,16626.515529908487
1c4njrfb6cd540322,14396.971016629595
wbaet37473nj41076,2773.407832136467
wvwpd63b7xe387601,964.544117312691
1zvft84n175279152,6058.897291552702
1n4aa5ap9cc807264,17329.484977785243
2g1wc5e39e1121986,15101.293217533508
jhlrd1853vc068819,992.9105047248104
1fmcu9dg3ckc69224,13891.140033664718
kmhgc4dd1du225094,14513.616331056515
1n4az0cp6dc403476,9895.990804028412
5xxgm4a72eg319878,13253.311572213379
3vwpp7aj0cm624924,14612.073676427544
2fmhk6cc6aba97254,9424.280511498751
5xxgm4a70eg306384,13703.792199015594
1c3ccbbg0dn658991,8367.793881763955
yv4cn982471338320,5536.214503856409
3fahp07118r120100,7340.654755456827
3gcrcse05ag219827,15109.876533544015
1fbss3bl5eda11298,21638.674867129044
1c3cdfeb4ed770141,12735.96039609987
1n4al2ap2cc237956,9161.786902211381
knadm5a33d6209972,8399.92481339895
1ftpw14526fa48243,7840.66808500372
3fahp0ha2cr219659,8528.578185740407
jtdkn3duxc1558199,13845.969368079564
jm1bl1u68b1392985,6020.606989215583
1n4al2ap7cn555186,9535.212605676628
wddgf4hb5dr267037,22910.38234412953
4jgbb86e47a196514,13990.470559171576
1n4al3ap2dc122409,13368.269489861637
5fnrl38466b038267,5847.874851815578
knadn4a39c6034598,8928.090333043096
1g6kd57y38u148799,7217.402726017713
1n4al2ap3cc232796,11226.277891856522
1g4pp5sk6e4182451,19734.81400133051
wd0pd544965964287,4821.212618284231
1fmcu03g99ka60186,7386.481323720533
2t3bf31v29w023436,11171.28505770943
wmwsu3c56ct262191,10434.067033901003
1c4bjwdg2cl138366,24001.09518965678
5xyktca61fg561704,18419.43847448605
1fm5k7d89dgb00194,21792.38758438058
waulfafr1ca041692,23290.434313575155
4t1be46kx8u778008,7097.022687154905
wbaxh5c59cdw09870,28094.996359481018
sajda01p91gm10977,750.5239493114786
1n4al3ap4dn477988,11665.645334402006
1j4hr58235c644829,4495.742166908076
wdbrf52h96a831813,9175.633029675195
jn1dv6apxcm812956,19872.433861950325
shsrd78936u423472,6070.04978405393
wbanw53518ct52486,13968.525191143684
wbaam5346yjr60544,1620.8217866532486
wbanb33504b088015,6846.72048798256
4t1bf3ek4bu771586,7042.13769401192
19xfb2f5xee024646,15341.527124295879
kndjf723667281207,1388.122036991006
1g1al55f077275111,1981.4383457515269
wmwsu3c51ct185066,12500.215646063312
2c3cdycj0ch286330,33342.060409753016
1c6rr6gg8ds666317,22615.035350375125
1ftsx20p05eb59866,10146.406935901561
1zvbp8em7e5323161,19871.28293203657
jthbj46g272115777,10112.282665139046
1c6rr6ft6ds674043,23827.97920089917
1n4al3ap3dn536674,10922.762949373422
2lmdj6jk1ebl05031,38419.67676855046
jm3ke2cy1e0412823,24648.142467566766
kndjt2a23b7313397,9830.581207873809
1fmcu0h91dub83259,17564.72486853054
jn8as5mv3cw704071,14690.24354190485
wba3a9c57df476476,26299.45176280378
5fnrl5h24bb103783,17684.49524764357
km8sc13d72u322257,2589.7769234717744
1gtec19t84e177548,9857.529384671332
3c6tr5ct5dg603024,32516.343896766426
1lnhm82w82y671942,2823.71062112903
wvgcv7ax2cw512228,16399.199033378114
5tdzk3eh9ds106287,21505.35064293322
1c4hjweg4cl208507,24032.62662413854
5n1ed28t5yc537280,1360.303195207658
wvgcv7ax6aw520717,13466.209143120099
5npeb4ac2dh624679,10330.699841686128
jn8as5mv9cw356762,12831.0960137613
wddkj8jb9ef268169,39252.71201457858
1gnkrged1bj296699,18249.97683808169
1ftkr1ad5apa63741,13776.587643599725
1n4aa5ap9ec467536,16683.019409201588
1zvbp8an0a5176125,15340.417844214318
jtlkt324540167837,2015.542282644812
3gyfnae30cs568437,21305.939035647676
kmhdh4ae5bu095058,11596.328731307583
2cndl63f056069356,4559.8617597759
jthbe96s680030301,14692.206669554242
1fadp3k21dl320144,10447.211393577541
5tdkk3dc5cs241059,21677.710934966777
1fmeu63e98ua96005,6048.185486490701
wmwmf73558tv38152,8792.53949701041
4t1be46k39u844819,6990.628108888861
jn1cv6ap1bm301355,17750.889114563957
1c4pjmcs4ew114569,22960.87376401224
1n6aa06b27n213696,16341.155293568421
4t1bf1fk4du271059,13653.562791273014
3fa6p0h74er144087,14681.514375365845
wddhf5kb7da727672,25837.204775195918
1n4al3ap0dn549639,11335.764890613229
5n1an0nwxen803536,18147.423054629286
1g1zg57bx9f205593,5234.836650966323
jm1bl1ug9b1496636,9591.21980877862
3gcec13j37g522294,9657.263181656414
3n1ab61e38l716694,3923.276925270815
1n4al3ap8dn549033,13416.373029264647
1fahp34n57w218177,2681.939807196086
5npeb4ac1dh740973,12071.317240858585
1g1pa5sh3d7156261,11804.318866325364
4a32b2ff1ce012253,31244.93229933145
2gnalbek8d6414309,17477.82329965092
jn1cv6ap5dm302785,21444.06284026929
2cnaldec6b6305949,8316.80338816435
jf2sh6dc4ah716736,15137.243585760145
1d7ha18n33s233357,7086.22771683853
5y2sl66875z431986,4341.692112537394
2t1bu4ee0ac529660,7729.909958657332
1fmcu0f75duc02168,20492.284047895126
2hgfb2f54ch600962,12238.519039420797
wbaph5c59bf093951,22617.007092296637
3n1ab6ap7bl721387,9667.679543853095
2b3ka53h28h267332,7970.253384471808
1fbss31l86ha13686,4392.791031690844
5gaer23738j240120,8200.957490048488
1hgcp36818a039405,10636.827099637945
1fmcu03137kc08132,6954.850949639764
1n4al3apxdc178503,10372.610256406026
2g1wb5en5a1167331,8785.847960870728
wddgf5eb6br180612,16654.776736171956
1n4al3ap1dn406554,11255.057552269576
1b3hb28b87d106246,3530.419577269806
4s3bmbn67e3020046,20971.468359343504
1ftpw14526fa45908,11865.098838808599
jn8as5mv7cw360924,13607.187813052804
3vwpw3ag0am005284,4280.557234932474
jm1bk143751308930,2415.995363834865
3c3hy55x48t137234,4788.75306442773
wddhf5kbxca585493,27003.7395799749
2t2bk1ba8cc140592,26555.612848663477
1gcskse37az252066,8138.548870265092
2c4gm48lx5r367459,6995.8641685663715
5s3et13s392800352,9860.111446630874
3fahp0ha8br284238,5319.722011733562
4s3bmbl65e3035650,19454.022679109654
1g8aj52f95z126855,3867.7299630567486
wdbrn47j42a252991,5706.449706284677
1ftsw2ar8aeb32511,21033.906546739327
1d4gp24r45b183576,1886.6749040474333
1fmeu75e17ua60522,2261.5788602706216
2hgfa55508h703390,9044.716985280123
kmhtc6ad5du157011,12470.231204345999
3c6ur5flxeg131243,41475.01551866972
2hnyd28278h518357,13015.59690700115
wbxpa93435wd18669,5778.619210374583
1fmcu93148kc18478,5316.206073696663
2fmdk3gcxbbb24514,16903.04722011889
1n4al3ap0dn474134,14689.897333696044
1d7he48nx6s644569,10390.967305405353
1n4al3ap7dn411774,14170.307672374649
1d4gp24r16b683776,2833.747380016659
2mrda20284bj06421,395.79394987906744
1g6dm577540135053,3385.0862871180525
knaln4d70e5119977,21174.235394941737
1b3lc56bx9n542041,12131.082828359959
2c3cdxbgxeh324262,19889.36547528937
wbakb8c52cc964995,23126.565469446534
3fa6p0hr8dr381035,13850.324203536125
kl1td56667b185123,2477.225802701896
jf2shadc8bh744396,18706.267779360576
knade123566128169,993.6656499328474
kmhct4ae2du447574,9726.479713763854
wbanu53538c111809,17386.61232372869
5uxzv8c52cl425140,35496.67711950203
5npec4ac7dh803846,13889.451701510385
1n4al2ap5cn529847,10536.67311751924
2s3da217686107273,5096.750606761911
wddgj4hb7cf862485,22493.004668277463
5uxzv4c58bl402632,24117.811517596514
2lnbl8cv1bx758807,16834.92078929851
km8jm12b89u128470,8456.651730930385
km8sb12bx4u586319,1669.430432674506
jn1cv6ar5cm680055,18110.611386408495
3fadp4aj6em117698,8139.295365841192
1fadp3f23dl315182,9241.91622396647
jf1gv8j6xbl521235,23854.905454075062
5tdba22c55s030611,6191.961897615533
1zvbp8em0e5210930,17877.41882165813
1b3lc56k68n569669,3977.2869267068054
jf1sg65633h724085,3933.4886251463377
2g1ww12e159278662,1432.0024320592165
3gcpcsec5eg135174,27113.48568263626
1gtr2we71dz322643,27969.08937557855
yv1612fs1d2208436,17020.301961960427
2fmhk6c82ebd23534,16795.785769588692
1fahp2f82eg172090,19175.52256449841
2cnaldec8b6244281,15328.840616990954
1c4rjfag5cc132208,24814.772325389487
5npdh4ae5dh259829,13213.226320610469
kmhdu46d09u793809,6660.806640386771
kndmg4c33a6326321,8305.231707354591
1c6rr6ft0ds686172,19734.119300393315
3fahp07z48r143649,4054.4311189988985
1n4al2ap6cn402864,11187.755931727705
1n4aa5apxbc865706,15704.465491049745
2gnalbek6c1158652,20557.25952679549
1ftbf2b69ceb47784,22733.97144245267
2g1fk1ej7a9108224,18667.071202758034
3gyfndey2bs598938,19595.085063960978
1j4gk48k15w513701,4979.420605372932
1ftfw1ef1cfb00346,24821.393450750365
wbanw13529c160326,10374.245177359227
jm3ke2cy8e0421552,24000.71051570304
jthbf5c25c5175948,20477.12642997451
1fm5k7d80dga10531,25892.480985895647
kmhct4ae7du459218,10044.414412712227
jtjht00wx64012945,7667.2803329785675
jn1cv6ar6cm971101,18041.685646151644
kl8cb6s91ec590407,15914.839343076841
3c4pdcab0ft654576,21779.47494837347
knagm4ad7c5011352,14373.530814256472
1c4rdjdg0ec370430,32028.09916876944
5npeb4ac0ch489362,12267.807340454234
1n4aa51e09c856196,12431.27589744157
jtlkt324364063830,4200.361204175675
3d73y4cl9bg579903,14356.411515067372
1lnhm87a56y629084,6823.618086567292
1c3cdzcb2cn146916,8106.573827100566
1hgcg66582a104409,3138.64887987148
2c4rdgcg3er230478,17226.685394386375
1fahp3fn9bw113292,4639.060832989859
kmhcn4ac7bu607101,7247.172464163776
wbadw3c57be540277,25659.759958847826
3mehm08127r603464,4045.346637604871
1j4gl48k07w516749,5366.848282070423
kndmb233966054982,3288.9972489188913
3gtp2ve71dg227694,28314.609525251526
2g1wf5e38d1148747,10385.374752274995
2t2zk1ba4dc123630,33597.50134706915
1n4aa5ap9cc801433,14202.548559984869
1d7rb1gk9bs702734,19784.722041673016
1n4al11d92c703686,1716.0752057975824
2gkaluek2c6107967,19081.83508186241
2g1wc583789270236,2642.948504148573
1n4al3ap5dn532528,10840.933671044166
3fadp4ej8em102968,10796.091376801387
1j4ft28b49d205372,8112.845666056822
1gb3g2ba7a1138063,9131.726573717719
jn1bv7ap8em674656,28704.260167168075
wauaf78ex7a255249,5940.257482669551
1gys4befxbr223130,44806.735274374514
5tdkk3dc1es474956,21853.44358596638
4t1bd1fk4du071255,14703.055215337268
2t2bk1ba6cc145869,27554.266763574873
1j8gs48k77c615961,6897.134498121042
2cndl43f986014753,8404.721326735013
1fahp3k20cl295253,11234.002794930206
kndmg4c70c6424258,15217.142711049239
1vwbp7a32cc064210,9943.673460784983
1g1zc5e02cf164879,8518.977574630266
1c6rr7gt0es480940,25968.829167127587
1g11e5saxdf327168,12464.201655753977
5fnrl5h68cb052499,19133.94380439157
jthce1bl3d5012629,32783.62340990911
1c4njceb0ed559742,15798.98086283179
2c4rdgcg1dr581873,13535.852574453867
1ftfx1ct3cfa59840,13291.655355203522
3c6ur5dl4eg213388,30950.869961451554
jtehf21a520062335,5175.102311827326
5fnrl38797b097180,9402.6443733376
kmhwf25s71a385661,878.151805112444
wddkj7cb4af011096,21668.509188480315
1ftrx14w66fb70473,7757.512720521161
1fmhk7f87bga49091,18761.843549753386
1c3ccbbbxdn638218,13156.560151047659
wdcgg8jbxeg309315,38043.535957893895
1fmzk061x6ga01928,5333.253978336195
2t3dfrev1ew135046,24337.06191555284
jthbf5c23c5168187,22824.586114935744
jtlze4fe3a1098783,7172.527390747038
1fm5k7d87dgb96603,23954.30352445205
1fmcu9gx1euc31851,21397.91653567012
2hges26842h567367,1698.7342326526723
1n4al3ap4en330457,15343.23746577486
3fahp0ha2cr145952,9102.867742050408
1fadp3f24el272960,12423.463722184642
2t3zf4dv0cw123896,14843.369020448254
2hkrl1858yh602244,691.6010730008147
jthkd5bh5d2149011,24130.53648166793
2c3cdxbg4eh308994,18013.44824878371
1g6dh5e53c0103254,22264.58906967235
jtkjf5c70d3046577,15656.21391509012
2c4rdgcg5cr295765,10709.652072262092
1fahp2e8xdg163590,20108.302276591043
2g1wd58c189121401,5530.195416638162
5tdkk3dc7ds298705,17374.625956334818
js3ty92v464101211,3198.398142984777
nm0ls7bn0bt044183,8850.516197210774
jthbk1eg9c2483753,21210.45666029071
1d7ha18268s539854,15510.947153492829
km8sc83d81u059302,1332.8824329756098
2c3ccacgxch212850,10521.959421437894
jtnbe46k673074862,2947.3923233596597
1ftfw1ct6efc16525,20929.20488413836
3n1ce2cp8el433288,12116.313726431186
1fmcu0d76bkb60508,9890.664774079021
1vwat7a38ec066960,11993.014772617891
1g2zh558164187086,1901.432773616334
1g1zc5e09af177402,7558.110225280736
5j6yh28574l003502,5067.400669733195
1ftnf1cf3ekd17423,20113.405256292077
5npec4ab5bh270111,13200.073021815566
jthbn36f655013027,6528.013087948698
3vwxj81k36m679355,2928.3348564397456
1n4al2ap1cn428143,11227.98038005959
1n4ab41d3xc734007,2109.105455213885
jtmjf4dv3c5051970,14953.784238099155
2g2wr524241101150,2164.709729764003
kmhdn46d66u259528,2299.6735547569624
3fahp0ja7cr362519,13734.732965737152
1fm5k8f86ega04849,26047.486520478167
jn8as5mt1ew104456,14491.374885963576
5xxgm4a75cg066696,12403.449005157936
1n4al2ap6cn514127,9218.04554489009
4t1bf1fk8du277222,16251.639592198404
ja32v6fv9cu026561,11700.674624649024
3fa6p0hr9dr234464,14534.440814093503
5npdh4ae5dh216169,11156.912679917863
1gc1kxeg0cf154674,29457.456488693068
kmhdh4ae3cu227297,13441.503899951635
5npeu46f16h036627,1635.3031545769081
wddgf4hb9cr225596,19820.20630593586
1j4fa24139l713244,14797.27748104267
1n4al3ap5ec155213,14194.045861348532
1c4rjebtxec475055,26721.203595446204
jm3tb2cv8d0412139,18188.929766477788
2b3ka43g77h637139,6802.2129900717
1g1pe5sb2d7323483,11037.61318930443
2gnflnek1d6236847,19956.346415634514
2b3cl3cg6bh543724,16513.033915625165
1ftpw14v19fa68908,7021.438688796611
1ftrx12w86kb68685,7610.298597013323
2t3zf4dv2bw071296,13892.455808067678
wbava33527kx77738,7841.367027138
wbane73586cm34338,7578.4991033193955
1g1pg5sb2d7318973,12309.60392388382
2hkyf18105h559028,2361.6463767393834
jh4cu2f86cc007482,18415.028233572546
jn1cv6ar6dm352435,22195.934910200085
jhmzf1d4xbs001512,10456.757492169381
1nxbu4ee2az224384,6212.341558325219
1gkdt13s032304390,3034.4590851646008
2hges16565h589245,2644.6348886341075
3fa6p0hr8dr305394,14989.614346305587
jn8as5mv5cw703360,15820.292495569229
3c3cffbr3et212416,15487.484852523614
1c3cdfba6dd314622,13360.754451406228
3gnec16t21g274972,2317.3005513352
3gnal2ek8es675927,17020.2345835908
2fahp71w55x146953,3725.7311341404493
1c6rd7gp4cs127681,18944.04218312029
jn1cv6el9bm264076,20568.40681775257
2c3cdxbg2eh248391,14089.293893422633
3fadp4bj0dm195455,9385.273827629444
1lnhl9dk5dg610172,24217.857920104136
wddkj7cb3bf066494,22442.366294416315
jf2sjadc2fh434027,23428.953135829037
3c4fy48b45t569802,1337.4496817695017
5uxfg2c58dl786755,28139.777720989714
jn1cv6ap9cm932419,12246.79522466763
2b3la43r98h166537,7599.63278024646
3c4pdcdg5ct361694,16873.03984121056
19uua56681a028889,2738.4918402639396
1hgem22934l031184,3921.5226896402473
1fbne31l88db39951,5943.449446553214
2gnalpec6b1327122,15802.76840266939
1j4nf4fb6ad524889,11928.248324493072
1gker13758j158029,10348.983288207448
1c6rr7ft0es170840,26118.661821655696
1gkek13097j102925,13020.42782137011
1gc1kye89ef105586,35936.47567969432
3n1cn7ap1dl860441,6464.161571298345
2hgfg3b57dh521235,10491.435518428938
2t2zk1ba9dc114387,34728.433273564326
3vwef71k67m154021,4417.377520641132
1n6ad0er7bc406209,13256.778928902662
2a4gp54l77r182477,5915.48751311365
3n1ab61e78l751822,5207.908668181184
jn8az1mu1bw062573,18388.93522284501
2hgfb2f50ch320939,11920.044364105828
3n1ab7ap3ey228030,13938.572826301805
4t1bk36b38u321298,7980.175027579339
1j8hg48k47c573769,8527.282124278605
jhmfa36207s013524,5556.380155905674
waubgafl5ca114745,33593.340662339026
2c3cdxct3dh712010,18880.79638436852
1c3cdzab9en116589,16389.54234883359
1b3hb78k78d797736,3541.3986667041645
1n4al2ap6cn514242,12321.392360283851
1ftne1ew4ada66443,7913.738528212483
wdcgg5hb6eg317786,40069.477325397864
wp0ca29963s651312,8820.757622606605
1n6aa07d48n314725,12109.75725299012
4m2xv14t3ydj11277,2069.484678540468
jtedp21a740023938,4002.321195194847
3d4pg1fg7bt508091,8772.608119893888
wddgf81x89r083036,17853.105250677254
5fnyf4h93db018401,29856.915827152116
1hgcp26459a008442,10615.311975066043
5n1al0mm2dc326018,28639.143645693555
wdcgg8jb5dg094280,38006.66639262614
jn8as5mv1bw307795,16052.403032572049
2hgfa16848h311028,4700.377280873872
waudg94f55n114230,2697.8122378495464
2gnflhe38e6294434,21848.562989020225
wbakp9c55ed692446,42070.38693610042
2t1bu4ee5dc032656,9529.756444700914
1c4pjmab4ew206395,17228.174533488
1c4rjebg9ec555627,29849.123086371532
1gnek13z74j147679,1963.2494838415096
1gcncpexxcz260997,21799.544937588806
4t1bf3ek5bu121360,9650.217856681942
1gcrkse70dz135838,20490.121023085667
kmhdn46d75u075455,634.9199710567227
jtjha31u340047187,8271.765872651175
2b3cl3cg4bh544046,11281.502875866758
km8sc13e04u701435,3535.7091028434734
wuarl48hx6k900842,10571.362528114543
2hgfb2f53ch330607,10354.782681358764
1fmcu9j94euc94338,20475.662576921684
3mehm0ha9ar629292,9236.059005323845
2fmdk39c08bb47645,9867.991561997347
1d3hu18d13j658680,8218.581452556717
1g11e5sa7df261842,10046.53030189227
1gbgsbfe2b8137666,14844.696387664846
wbahn83548dt81699,16479.38149314613
1fmhk8d82cga43645,16371.76798409147
2gcek13m371551140,13368.386222201136
jn1cv6ap7dm718305,21586.08102702946
1n4al3apxdn501968,12069.649710958185
1fmhk7f85cga66652,21904.842294789458
2c3cdyag2dh679416,19136.46293817166
1j4nt2gbxad636512,9239.212275142796
1g6dg577790134890,11198.991922501153
3a8fy48979t596018,3601.0832844077668
jn8az1mw3cw218776,16450.96060717125
2d4fv47v97h791531,6791.123075161611
jhmfa16506s000866,3609.081379441077
sajwa0es0dps68966,20058.785865215916
1gccsbf98b8135210,12769.866322151931
5xykt3a19bg120918,10740.575744822545
1gkds13s252108862,4626.772335189746
1n6dd26s4yc358154,1255.0551954789225
1fmdu32x5tza55735,158.72444515596544
1fadp3k24dl279878,10971.589727273978
2hgfg3b84ch530225,11512.66864448042
wdbwk56f57f160569,13131.87997571911
1ftrx12w97fb85392,9629.26413565654
4t1bf1fk0cu115180,12628.978808906693
2c4rc1bg5dr734627,20979.900844195952
3d4pg4fb3at143123,3962.7225950067404
1c3cc4fb0an232577,4366.306060355402
jthbf30g125017688,5780.967048227535
1g1nd52j63m555098,1728.5515447725338
2g1wf5e34d1234928,9638.030734981105
wbafb33581lh25391,4681.814747472219
4t1bf12b0tu124807,1508.4768444279052
wd2pd644345640651,3030.8851341420013
1ftew1cm7bfd03396,22814.97090479867
3ln6l2gk0dr815739,21584.631437804026
1vwbp7a31cc063176,11641.68105109599
1g2zh361384117162,7776.948334357403
2c4rdgcg6er429413,18165.413522594117
jtmbd31v165003901,7272.2905630951855
jn8az1mw3bw156827,15059.497359602166
kmhdh4ae0du488808,10875.993580964645
5xxgm4a70eg306272,15919.237812634106
1d7ha18d95j623928,3686.7212173000335
5tfrm5f17bx028168,18160.338593535238
2gnflde53c6388454,12955.339352075553
2fmdk3gc6cba67911,17748.988970172224
1j4gb39108l512044,12752.737848056931
kndjp3a59e7079761,14263.558062528287
wba3g7c51ek296437,42773.90875934796
3d7mx48c37g759739,11887.20293762764
3fadp4bj2cm139659,9000.642688381096
1gker33748j146773,12811.120988630115
2g1wa5e38e1114016,13300.784291636463
1a8hw58298f145432,10198.48990956712
1fadp3f27el302811,12320.158769512798
4a4ap3au7ee006447,14404.69846777682
2fmdk3kc9cba40368,22104.254966126773
3fafp07z86r122601,2291.116139391148
1g2zg57b684235129,4813.13210021817
kl1td56e49b372662,3996.0648388906593
1fmeu63e36ub59550,4246.239680127786
1fafp24165g110379,2841.4615810331197
jn8as1mwxam855483,19392.757243636297
1ftfx1ef8efb97402,24575.740482704008
1n4al2ap1cc140747,13151.756081047224
1fadp3f26el307319,10074.852864380917
2g1wb58kx81259448,5210.900627809018
wauwfafl6ba011952,20591.250517624023
1fmeu64e26ub32502,5574.1557584612065
1yvhz8dh5c5m12892,11274.746031911784
5npeu46f38h315936,3971.1722976401015
4t1bf1fk4cu168559,13624.926951215624
1fafp55u21a181604,981.3804629233255
3fadp4ej0bm122269,10099.174081520548
1gnfk26309r263509,12863.589827839858
5xyktca69eg438585,14207.029213481153
5npeb4ac1ch407106,12057.531114733409
1b3he78k78d660271,5739.4583053385095
1fafp53ux7a164853,2703.595791143476
5gakrbkd6fj111893,32298.542312460962
1ftpw14v87fa84908,13601.515733534416
jn1by1ap6cm335900,22117.484250420286
5tflu4en3dx053270,28242.853553088673
1ftkr1ed1bpa17531,10711.329873641309
1c3ccbabxdn641606,14879.273989532136
1fahp2e82dg175541,13612.41619369298
1g1jd6sb1c4230629,9834.445575272657
1ftfw1ef6cfb46433,30788.445440703123
1gtr1ve05dz100719,27171.214302716384
1j8gp28k98w103737,8948.784464176792
1g6de5e57d0138972,18042.231943362796
2c4rdgcg3er320178,16826.746036614895
1y1sk5288xz432811,839.7391240691541
1gnucbe00ar144553,12533.02835037389
1ftex1ev1afb26698,19823.393167861523
jnkcv54e86m707350,11812.999760060564
shsrd68413u105828,3381.5247223823717
1j4ga59197l113422,17089.379907399503
1ftex1emxdfc38704,23879.960341918315
jthbn30f830105453,10313.420285283677
2c3cdycj5ch121244,32773.30185607281
5uxzv8c51cl425730,29256.794903107
1j4fa24168l648470,15335.646901982002
jthbf5c26c5166465,21210.64106904728
jm1bl1u76d1764836,10315.556987387386
1fahp241x5g205326,1815.5837326147594
5lmfu27555lj22606,3020.9287265030944
wdbtj56h09f260427,16465.70641069144
1fadp3f21dl201715,9051.265958514297
1fbne3bl7eda08195,18891.323286242812
1g1at58h897282548,4357.264148527975
1g1za5e09cf383599,9783.799559603814
wdddj75x96a058775,14680.95435055044
19xfb2f53de057423,14241.90044884397
2g1fp22s3s2209758,3682.9892142854296
wddng7db0da524096,48260.64275029281
1g2as18h297101807,4639.287749962838
salsh23418a170698,16559.67465262233
wddng71x87a042187,9651.563187942304
1n4aa5ap7ec467907,16890.050624677828
5xyktca62eg475994,16050.882307548223
3vwd17aj7em246916,12371.60282561858
kndjn2a22e7712171,12478.649584057042
2c3cdyag3ch125199,15790.271108265795
jn8cs1mw6em413265,42247.565749296635
1c6rd6gp8cs292112,21551.516232410275
wbawl13557px15563,9306.078374762837
wddgf56x69r044744,11027.02783138982
1fadp3f24dl308273,8951.18633647821
wba3c1c59df443376,29258.66511233835
3ln6l2j91dr812970,19972.65167100767
wdbng70j54a407457,2022.426384502798
2g1wg5ek4b1317051,9080.932027432997
jn1cv6apxbm505376,17856.022634058296
3fa6p0hr5dr346436,11381.076579349208
5xyku4a20cg285821,15304.928976033518
3gyfk66n56g211123,9107.255175439392
1gyec63n85r267701,11892.18620602429
1zvbp8am9e5299676,17796.23704100926
2fmdk3j98dba47898,21463.827902235193
1zvbp8amxb5167098,11536.341403462302
2d8hn54p88r147842,3495.4576358908835
wba5b3c55fd542394,54435.19329696146
1g1pk5sc9c7391294,9367.910611446765
wp0cb2a94ds155077,75112.92329360721
1g11c5sa0df300521,11336.139010636796
knafu4a25c5616304,11864.222993325002
1ftyr14ux8pb13596,6484.556659003865
1ftne1ew0eda51301,21661.034241517096
jtkjf5c72d3064742,15431.7620430056
1zvbp8am1e5251797,16701.17341982084
1n4al3ap5dc286608,15147.625585144877
jnkcv54e44m802047,5523.188040289016
2hgfb2f52ch324541,10577.80562500463
4s3bmbc69e3038390,18954.011677994797
jm1bj246031124753,1658.4346983202358
3gnfc16j27g113324,9128.955913595326
jn8as5mv0cw701709,12830.772319964308
2t2bk1ba3dc206435,33828.712085855645
1fm5k7f87dgc34778,26271.19615373457
1ftfx1ct8bfb53291,22288.96544587613
5tdkk3dc0ds311195,18845.5981946036
1lnhl9ek3eg602717,26325.3862941221
3n1ab61e48l683432,2956.1224106186583
3a4fy58b46t285734,2380.6741100746494
js3td62v5y4120556,2160.8657989512394
1g1jc5sh2d4127593,8432.742392781138
4t1bf1fk6eu403627,17005.036429333537
1n4al3ap4dc254071,13379.353515439296
ja32v2fw6cu006687,12820.75641731747
3c4pddbg2et301819,18277.404242517565
jn8as5mv7cw702100,15071.602102205776
1gket12s056200287,3913.2370041032264
1gnec13z34r102639,3913.1622383817084
1n4al11d55c218319,2172.6075002515663
5xykt3a64eg483885,15875.877542257742
1fmzu67k14ub58296,7257.2009682998305
wbapk5g53bnn31591,17456.554771699008
1gkfk638x8j171633,13549.127013900878
jn1cv6ap8dm714375,21278.96757964499
1gc4k0c84ff120936,29306.406076740233
1ftpw14556kb24884,5523.181449695107
1fadp3k27el227601,12813.283292032202
1g1ak18f477416642,2599.26412186818
1fahp2kt5cg106382,15200.012976496997
1gker13727j162201,12064.866968294935
jn1cv6ar4bm409552,20547.771926417005
3vwtm71k09m251473,7176.538252978904
jthkd5bh6c2097208,19586.93712653908
5xyku4a79eg523082,20410.50173362596
wau2gafc6cn170864,39000.42208817243
1d7ha18nx4s777890,4394.8429937677865
jn8as5mv7cw376105,15355.725550234498
5tdzt34a31s034886,2271.8892845028095
2c3cdxhg8eh258737,15559.201967488658
1j8ff28w97d355807,3301.473352192792
1n4az0cp8dc406718,9841.02261100856
2hkrm4h3xdh665255,17326.98969420378
